chembl_id,smiles,pchembl_value,pchembl_std,n_records
CHEMBL3880,CC(C)c1cc(-c2onc(C(O)C(F)(F)F)c2-c2ccc3c(c2)CCN(C)C3)c(O)cc1O,7.22,0.0,1
CHEMBL3880,CC(C)c1cc(-n2cc(-c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3)nn2)c(O)cc1O,6.53,0.0,1
CHEMBL3880,CC(C)c1cc(-n2cc(-c3ccc(CN4CCN(c5ccccc5)CC4)cc3)nn2)c(O)cc1O,6.5,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nc(C(C)C)c3c(-n4cnc(-c5cnn(CCO)c5)c4)ccnc32)ccc1C(N)=O,6.4,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nnc(C(=O)N3CCOCC3)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O,6.57,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nnc(C(=O)NC3CCCC3)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O,7.57,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nnc(C(=O)NC3CCCCC3)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O,7.02,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nnc(C(=O)NCCCCCCC(=O)NO)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O,7.51,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nnc(C(=O)NCCCl)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O,7.77,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nnc(C(=O)N[C@H](C(=O)O)C(C)C)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O,6.74,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nncc2-c2ccc(CN3CCCC(O)C3)cc2)c(O)cc1O,7.43,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nncc2-c2ccc(CN3CCN(Cc4ccccc4)CC3)cc2)c(O)cc1O,7.57,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nncc2-c2ccc(CN3CCN(c4ccccc4)CC3)cc2)c(O)cc1O,7.44,0.0,1
CHEMBL3880,CC(C)c1cc(-n2nncc2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O,7.46,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N(C)Cc2ccccc2)c(O)cc1O,7.48,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCN(C)CC2c2ccccc2)c(O)cc1O,7.3,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCC(=O)NO)ccc32)c(O)cc1O,7.31,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCCC(=O)NO)ccc32)c(O)cc1O,7.25,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCCCCC(=O)NO)ccc32)c(O)cc1O,7.4,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCCCCCC(=O)NO)ccc32)c(O)cc1O,7.33,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCCCCCCC(=O)NO)ccc32)c(O)cc1O,7.28,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCCCCCCCC(=O)NO)ccc32)c(O)cc1O,7.23,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3cc(NCc4ccc(C(=O)NO)cc4)ccc32)c(O)cc1O,7.07,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(N(C)C)ncc3C2)c(O)cc1O,6.79,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(N4CCCC4)ncc3C2)c(O)cc1O,6.95,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(N4CCCCC4)ncc3C2)c(O)cc1O,6.76,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(N4CCN(C)CC4)ncc3C2)c(O)cc1O,6.57,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(N4CCOCC4)ncc3C2)c(O)cc1O,6.96,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(OC4CCCC4)ncc3C2)c(O)cc1O,7.15,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(OC4CCCCC4)ncc3C2)c(O)cc1O,6.99,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(OC4CCN(C)CC4)ncc3C2)c(O)cc1O,7.12,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(OC4CCOCC4)ncc3C2)c(O)cc1O,7.25,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(OCCCN(C)C)ncc3C2)c(O)cc1O,7.44,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(OCCN(C)C)ncc3C2)c(O)cc1O,7.52,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(OCCN4CCCC4)ncc3C2)c(O)cc1O,7.54,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(OCCN4CCCCC4)ncc3C2)c(O)cc1O,7.52,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3nc(OCCN4CCOCC4)ncc3C2)c(O)cc1O,7.55,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NC4CCCC4)c3C2)c(O)cc1O,7.17,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NCCCCCCC(=O)NO)c3C2)c(O)cc1O,7.48,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NCCCl)c3C2)c(O)cc1O,7.47,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NCCN4CCOCC4)c3C2)c(O)cc1O,7.27,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2C[C@@H](c3ccccc3)C[C@@H]2C(=O)NCCCN2CCOCC2)c(O)cc1O,6.81,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2C[C@@H](c3ccccc3)C[C@@H]2C(=O)NCCc2ccccc2)c(O)cc1O,6.86,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccc(/C=C/C(=O)NO)cc3C2)c(O)cc1O,6.99,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,7.7675,0.3177394110483201,4
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCC(=O)NO)cc3C2)c(O)cc1O,6.91,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCCC(=O)NO)cc3C2)c(O)cc1O,6.87,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCCCC(=O)NO)cc3C2)c(O)cc1O,6.96,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCCCCC(=O)NO)cc3C2)c(O)cc1O,7.36,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCCCCCC(=O)NO)cc3C2)c(O)cc1O,7.36,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCCCCCCC(=O)NO)cc3C2)c(O)cc1O,6.38,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCCCCCCCC(=O)NO)cc3C2)c(O)cc1O,7.33,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccc(NCc4ccc(C(=O)NO)cc4)cc3C2)c(O)cc1O,7.18,0.0,1
CHEMBL3880,CC(C)c1cc(C(=O)N2Cc3ccccc3C2)c(O)c2cnoc12,6.75,0.0,1
CHEMBL3880,CC(C)c1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cccnc4)c3)ccnc21,6.55,0.0,1
CHEMBL3880,CC(C)c1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21,6.92,0.0,1
CHEMBL3880,CC(C)c1cn(-c2ccc(C(N)=O)c(NC(C)(C)C)c2)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.38,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N(O)C3CCCCC3)c2)c2nccc(-n3cnc(-c4cccnc4)c3)c12,7.0,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N(O)C3CCCCC3)c2)c2nccc(-n3cnc(-c4ccncc4)c3)c12,7.0,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N(O)C3CCCCC3)c2)c2nccc(-n3cnc(-c4cncnc4)c3)c12,6.62,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N(O)C3CCCCC3)c2)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,7.16,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N(O)C3CCCCC3)c2)c2nccc(-n3cnc(-c4cnn(Cc5ccccc5)c4)c3)c12,6.5,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N)c2)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.47,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC(C)(C)C)c2)c2cccc(-n3cnc(-c4cccnc4)c3)c12,6.77,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC(C)(C)C)c2)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.58,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC(C)(C)C)c2)c2nccc(-n3cnc(-c4cccnc4)c3)c12,6.39,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC(C)(C)C)c2)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.6,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC3CCC(O)CC3)c2)c2nccc(-n3cnc(-c4ccco4)c3)c12,6.17,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC3CCC(O)CC3)c2)c2nccc(-n3cnc(-c4ccoc4)c3)c12,6.64,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC3CCC(O)CC3)c2)c2nccc(-n3cnc(-c4cn[nH]c4)c3)c12,7.22,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC3CCC(O)CC3)c2)c2nccc(-n3cnc(-c4cnn(CCOCc5ccccc5)c4)c3)c12,6.33,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC3CCC(O)CC3)c2)c2nccc(-n3cnc(-n4ccnc4)c3)c12,6.89,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC3CCN(C(=O)CN)CC3)c2)c2nccc(-c3cnc4ccccc4c3)c12,6.6,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC3CCN(C(=O)c4cc(=O)[nH]c(=O)[nH]4)CC3)c2)c2nccc(-c3cnc4ccccc4c3)c12,6.44,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC3CCN(C)CC3)c2)c2nccc(-c3cnc4ccccc4c3)c12,6.64,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NC3CCNCC3)c2)c2nccc(-c3cnc4ccccc4c3)c12,6.72,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NCC(C)(C)C)c2)c2nccc(-c3cnc4ccccc4c3)c12,5.9,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NCC(F)(F)F)c2)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.31,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NCC(F)F)c2)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.58,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NCCCN(C)C)c2)c2nccc(-c3cnc4ccccc4c3)c12,6.5,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NCCN(C)C)c2)c2nccc(-c3cnc4ccccc4c3)c12,6.62,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NCCN3CCCC3)c2)c2nccc(-c3cnc4ccccc4c3)c12,6.75,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NCCN3CCCC3)c2)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.8,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NCCN3CCOCC3)c2)c2nccc(-c3cnc4ccccc4c3)c12,6.48,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NCCc3ccccn3)c2)c2nccc(-c3cnc4ccccc4c3)c12,6.4,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(NCc3ccccc3)c2)c2nccc(-c3cnc4ccccc4c3)c12,5.52,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2cccc(-c3cnc4ccccc4c3)c12,7.17,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2ccnc(-c3cnc4ccccc4c3)c12,6.0649999999999995,0.3747665940288707,2
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2cncc(-c3cnc4ccccc4c3)c12,6.97,0.24041630560342606,2
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-c3cccnc3)c12,6.625,0.2192031021678301,2
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-c3cnc4[nH]ccc4c3)c12,6.37,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-c3cnc4c(c3)CCCC4)c12,6.01,0.12727922061357835,2
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-c3cnc4c(ccn4C)c3)c12,6.140000000000001,0.02828427124746224,2
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-c3cnc4ccccc4c3)c12,7.03,0.2969848480983499,2
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-n3ccnc3)c12,5.76,0.04242640687119289,2
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-n3cnc(-c4ccc(Oc5ccccc5)cc4)c3)c12,6.19,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-n3cnc(-c4ccccc4)c3)c12,6.74,0.19798989873223316,2
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-n3cnc(-c4cccnc4)c3)c12,7.32,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-n3cnc(-c4ccncc4)c3)c12,7.26,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-n3cnc(-c4ccoc4)c3)c12,7.14,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-n3cnc(-c4ccsc4)c3)c12,7.06,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-n3cnc(-c4cncnc4)c3)c12,7.04,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,7.27,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-n3cnc(-n4ccnc4)c3)c12,7.28,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(Nc3ccc(C(=O)N4CCCC4)cc3)c2)c2nccc(-c3cnc4ccccc4c3)c12,6.24,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(Nc3ccc(CN4CCCC4)cc3)c2)c2nccc(-c3cnc4ccccc4c3)c12,5.82,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)c(Nc3ccc(N4CCOCC4)cc3)c2)c2nccc(-c3cnc4ccccc4c3)c12,5.94,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.69,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2C#N)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.46,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2C2CC2)c2nccc(-n3cnc(-c4cccnc4)c3)c12,6.72,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2C2CC2)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.85,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2CN(C)C)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.64,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2CN2CCOCC2)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.64,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2Cl)c2cccc(-n3cnc(-c4cccnc4)c3)c12,6.13,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2Cl)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.62,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2Cl)c2nccc(-c3cnc4ccccc4c3)c12,6.29,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2Cl)c2nccc(-n3cnc(-c4ccc(C(=O)N(C)C)cc4)c3)c12,6.18,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2Cl)c2nccc(-n3cnc(-c4ccc(C(N)=O)cc4)c3)c12,6.0,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2Cl)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.28,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2N)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.7,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2NC2CCC2)c2cccc(-n3cnc(-c4cccnc4)c3)c12,6.52,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2NC2CCC2)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.7,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)cc2NCC(F)F)c2nccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.72,0.0,1
CHEMBL3880,CC(C)c1nn(-c2ccc(C(N)=O)nc2)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.43,0.0,1
CHEMBL3880,CC(C)n1cc(-c2cn(-c3cccc4c(-c5ccc(C(N)=O)c(NC6CCC(O)CC6)c5)nccc34)cn2)cn1,6.92,0.0,1
CHEMBL3880,CC(C)n1cc(-c2cn(-c3ccnc4c3c(C(F)(F)F)nn4-c3ccc(C(N)=O)cc3N)cn2)cn1,6.1,0.0,1
CHEMBL3880,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,8.17,0.43772137256478555,4
CHEMBL3880,CC1=NN(c2ccccc2)C(=O)/C1=C\N(O)c1ccccc1,5.55,0.0,1
CHEMBL3880,CC1CC(C)CN(Cc2ccc(-c3c(-c4cc(C(C)C)c(O)cc4O)noc3NC(=O)C3CC3)cc2)C1,7.34,0.0,1
CHEMBL3880,CC1CCN(c2ccc(-c3cccc(NC(=O)C(F)(F)F)c3)nn2)CC1,5.1,0.0,1
CHEMBL3880,CC1CN(Cc2ccc(-c3c(-c4cc(C(C)C)c(O)cc4O)noc3NC(=O)C3CC3)cc2)CC(C)O1,7.54,0.0,1
CHEMBL3880,CCC(=O)Nc1ccccc1C(=O)OCC(=O)c1ccccc1,5.67,0.0,1
CHEMBL3880,CCC(=O)Nc1onc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,7.43,0.0,1
CHEMBL3880,CCC(C)c1ccc(OCc2ccc(C(=O)OC)o2)cc1,5.64,0.0,1
CHEMBL3880,CCC(CC)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)nccc21,6.26,0.0,1
CHEMBL3880,CCC(CC)NCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)nccc21,6.26,0.0,1
CHEMBL3880,CCCC(=O)Nc1onc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,7.22,0.0,1
CHEMBL3880,CCCC1Cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N[C@H]3CC[C@H](O)CC3)c2C(=O)N1,5.8,0.0,1
CHEMBL3880,CCCCCCCC(=O)Nc1onc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,7.37,0.0,1
CHEMBL3880,CCCCCCCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,7.48,0.0,1
CHEMBL3880,CCCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)nccc21,6.26,0.0,1
CHEMBL3880,CCCCN(CCCC)c1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,6.46,0.0,1
CHEMBL3880,CCCCOCc1ncnc2sc3c(c12)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC3,7.42,0.0,1
CHEMBL3880,CCCCOc1ccc(-c2cc(C(=O)NN=C(S)NCC)c3ccccc3n2)cc1,5.61,0.0,1
CHEMBL3880,CCCCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,7.06,0.0,1
CHEMBL3880,CCCCn1c(NC(=O)c2ccccc2Cl)c(C#N)c2nc3ccccc3nc21,5.21,0.0,1
CHEMBL3880,CCCN(C(=O)c1cc(C(C)C)c(O)cc1O)c1cccc(-c2cc(C(=O)NCc3c(C)cc(C)[nH]c3=O)c(C)c(N(CC)C3CCOCC3)c2)c1,5.03,0.0,1
CHEMBL3880,CCCN(CCC)c1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,6.43,0.0,1
CHEMBL3880,CCCN1CCc2cc(-c3c(C(=O)NCC)noc3-c3cc(C(C)C)c(O)cc3O)ccc2C1,7.22,0.0,1
CHEMBL3880,CCCNC(=O)c1ccc(CN(C)C(=O)c2cc(C(C)C)c(O)cc2O)cc1,8.28,0.0,1
CHEMBL3880,CCCNC(=O)c1ccc(CN(C)C(=O)c2cc(Cl)c(O)cc2O)cc1,6.34,0.0,1
CHEMBL3880,CCCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc2c(c1)CCN(C)C2,7.22,0.0,1
CHEMBL3880,CCCNc1cc(C(N)=O)ccc1-c1cc(C(F)(F)F)nc2c(-n3cnc(-c4cnn(C)c4)c3)cccc12,6.55,0.0,1
CHEMBL3880,CCCNc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21,6.75,0.0,1
CHEMBL3880,CCCNc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21,7.0,0.0,1
CHEMBL3880,CCCNc1cncc(-c2cccc3c(-c4ccc(C(N)=O)c(NC5CCC(O)CC5)c4)nccc23)c1,5.83,0.0,1
CHEMBL3880,CCCNc1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,7.5,0.0,1
CHEMBL3880,CCCNc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,6.62,0.0,1
CHEMBL3880,CCCOc1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,7.44,0.0,1
CHEMBL3880,CCCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,7.22,0.0,1
CHEMBL3880,CCCc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21,6.92,0.0,1
CHEMBL3880,CCCc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21,7.16,0.0,1
CHEMBL3880,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N3CCC(O)CC3)c2c(=O)[nH]1,4.42,0.0,1
CHEMBL3880,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N3CCN(C)CC3)c2c(=O)[nH]1,5.07,0.0,1
CHEMBL3880,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(NC3CCN(C)CC3)c2c(=O)[nH]1,4.77,0.0,1
CHEMBL3880,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(N[C@H]3CC[C@H](O)CC3)c2c(=O)[nH]1,6.05,0.0,1
CHEMBL3880,CCCc1ccc(OCc2ccc(C(=O)N3CCSCC3)o2)cc1,6.04,0.0,1
CHEMBL3880,CCCc1cn(-c2ccc(C(N)=O)c(NC(C)(C)C)c2)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.6,0.0,1
CHEMBL3880,CCCc1cn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-c3cnc4ccccc4c3)c12,7.05,0.0,1
CHEMBL3880,CCCc1cn(-c2ccc(C(N)=O)cc2CC)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c12,6.92,0.0,1
CHEMBL3880,CCCn1c(=O)c2cnc(Nc3ccc(N4CCN(CCCCNC(=O)CN5CCN(Cc6ccc(-n7c(C(=O)NCC)nnc7-c7cc(C(C)C)c(O)cc7O)cc6)CC5)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,7.78,0.0,1
